article;name;price;category;url
1119357;Шлейф Redmi 12C на зарядку AAA;200.0;Шлейфы на зарядку;https://05gsm.ru/catalog/1119357/
37486;Шлейф Xiaomi Redmi NOTE 8 PRO на зарядку AAA;100.0;Шлейфы на зарядку;https://05gsm.ru/catalog/37486/
33969;Шлейф Xiaomi Redmi 4X на зарядку;100.0;Шлейфы на зарядку;https://05gsm.ru/catalog/33969/
35964;Шлейф Xiaomi Redmi 7A на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/35964/
35202;Шлейф Xiaomi Redmi 5 на зарядку;100.0;Шлейфы на зарядку;https://05gsm.ru/catalog/35202/
35218;Шлейф Xiaomi Mi A1 на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/35218/
37494;Шлейф Xiaomi Mi MiX 3 на зарядку;300.0;Шлейфы на зарядку;https://05gsm.ru/catalog/37494/
55232;Шлейф Redmi A1+ на зарядку Orig;500.0;Шлейфы на зарядку;https://05gsm.ru/catalog/55232/
3697;Шлейф Xiaomi Redmi 3 на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/3697/
37529;Шлейф Xiaomi Mi 9T на зарядку;300.0;Шлейфы на зарядку;https://05gsm.ru/catalog/37529/
1119348;Шлейф Xiaomi Mi 12X на зарядку AAA;500.0;Шлейфы на зарядку;https://05gsm.ru/catalog/1119348/
37490;Шлейф Xiaomi Redmi NOTE 8 на зарядку копия;100.0;Шлейфы на зарядку;https://05gsm.ru/catalog/37490/
36715;Шлейф Xiaomi Redmi 7 на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/36715/
34734;Шлейф Xiaomi Redmi 4A на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/34734/
1159638;Шлейф Xiaomi Redmi 10 на зарядку ORIG;400.0;Шлейфы на зарядку;https://05gsm.ru/catalog/1159638/
38362;Шлейф Xiaomi Mi 9 LITE на зарядку;200.0;Шлейфы на зарядку;https://05gsm.ru/catalog/38362/
40979;Шлейф Redmi NOTE 10 PRO на зарядку AAA;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/40979/
38363;Шлейф Xiaomi Mi 9 на зарядку;800.0;Шлейфы на зарядку;https://05gsm.ru/catalog/38363/
39704;Шлейф Xiaomi Redmi 9T / POCO M3 на зарядку;250.0;Шлейфы на зарядку;https://05gsm.ru/catalog/39704/
36722;Шлейф Xiaomi Redmi 5A на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/36722/
38359;Шлейф Xiaomi Mi 9 SE на зарядку;400.0;Шлейфы на зарядку;https://05gsm.ru/catalog/38359/
1111017;Шлейф Xiaomi POCO X2 на зарядку;200.0;Шлейфы на зарядку;https://05gsm.ru/catalog/1111017/
54957;Шлейф Redmi NOTE 7 на зарядку AAA;200.0;Шлейфы на зарядку;https://05gsm.ru/catalog/54957/
36039;Шлейф Xiaomi Mi MAX 3 на зарядку;200.0;Шлейфы на зарядку;https://05gsm.ru/catalog/36039/
38366;Шлейф Xiaomi Mi A3 на зарядку;150.0;Шлейфы на зарядку;https://05gsm.ru/catalog/38366/
34383;Шлейф Xiaomi Redmi PRO на зарядку;500.0;Шлейфы на зарядку;https://05gsm.ru/catalog/34383/
1195440;Шлейф Xiaomi POCO F4 на включение с отпечатком Silver;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1195440/
1183216;Шлейф Xiaomi POCO M3 Pro на включение Orig;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1183216/
1119343;Шлейф Xiaomi Mi 12 Lite на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119343/
1183217;Шлейф Xiaomi Redmi NOTE 8 PRO на включение Orig;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1183217/
40560;Шлейф Xiaomi Mi 11 LITE на включение с отпечатком синий Orig;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40560/
40777;Шлейф Redmi NOTE 11 / Note 11S / POCO M4 Pro на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40777/
1119779;Шлейф Xiaomi Redmi NOTE 10 PRO на включение Orig;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119779/
39706;Шлейф Redmi NOTE 10 4G / Redmi NOTE 10S на включение Orig;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/39706/
39935;Шлейф Xiaomi Mi 11 LITE на включение с отпечатком черный Orig;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/39935/
40775;Шлейф Xiaomi POCO X3 / X3 PRO на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40775/
38354;Шлейф Xiaomi Redmi 9A / 9C / 10A / 10C на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38354/
1118755;Шлейф Redmi NOTE 7 / NOTE 8 / NOTE 8T на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1118755/
1119369;Шлейф Redmi NOTE 12 Pro 4G / Note 11 Pro 4G на включение Orig;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119369/
37489;Шлейф Xiaomi Redmi NOTE 7 / NOTE 8 / NOTE 8T на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37489/
1119350;Шлейф Xiaomi POCO F4 на включение с отпечатком черный;400.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119350/
38391;Шлейф Xiaomi Redmi NOTE 9S / NOTE 9 PRO на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38391/
1119356;Шлейф Xiaomi Redmi 12 на включение;100.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119356/
36044;Шлейф Xiaomi Mi 8 SE на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/36044/
35203;Шлейф Xiaomi Mi 4i на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/35203/
38360;Шлейф Xiaomi Mi 9 LITE на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38360/
37493;Шлейф Xiaomi Mi MiX 3 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37493/
40776;Шлейф Redmi NOTE 11 PRO / Note_12_Pro на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40776/
38364;Шлейф Xiaomi Mi A3 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38364/
36753;Шлейф Xiaomi Redmi 7 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/36753/
1119358;Шлейф Redmi 12C на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119358/
3698;Шлейф Xiaomi Redmi 4X / 3 / 3S на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/3698/
34735;Шлейф Xiaomi Redmi 4X на кнопку HOME Серая;150.0;Шлейфы на кнопки;https://05gsm.ru/catalog/34735/
36424;Шлейф Xiaomi Redmi 6 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/36424/
37485;Шлейф Xiaomi Redmi NOTE 8 PRO на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37485/
1119347;Шлейф Xiaomi Mi 12X на включение;100.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1119347/
39936;Шлейф Xiaomi Mi 11 LITE на включение с отпечатком белый Orig;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/39936/
35941;Шлейф Xiaomi Redmi 5 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/35941/
37502;Шлейф Xiaomi Mi MAX 3 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37502/
37948;Шлейф Xiaomi Redmi 7 на кнопку HOME Черная;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37948/
36000;Шлейф Xiaomi POCO F1 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/36000/
55191;Шлейф Redmi A1+ на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/55191/
37942;Шлейф Xiaomi Redmi NOTE 8 PRO на кнопку HOME Черная;500.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37942/
36716;Шлейф Xiaomi Redmi GO на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/36716/
37396;Шлейф Xiaomi Mi PLAY на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37396/
40973;Шлейф Xiaomi POCO F3 на включение с отпечатком черный;150.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40973/
1118753;Шлейф Redmi 9A / 9C / 10A / 10C на включение ORIG;80.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1118753/
35219;Шлейф Xiaomi Mi A1 на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/35219/
1118756;Шлейф Redmi NOTE 11 PRO 5G на включение с отпечатком ORIG;400.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1118756/
37527;Шлейф Xiaomi Mi 9T на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37527/
37162;Шлейф Xiaomi Redmi 5 на кнопку HOME Gold;200.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37162/
38388;Шлейф Xiaomi Redmi NOTE 9 PRO на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38388/
38394;Шлейф Xiaomi Redmi NOTE 9 на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38394/
38144;Шлейф Xiaomi Mi NOTE 10 / NOTE 10 Lite / NOTE 10 Pro на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38144/
37499;Шлейф Xiaomi Mi MiX 2 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37499/
37943;Шлейф Xiaomi Redmi NOTE 8 на кнопку HOME Синяя;500.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37943/
37077;Шлейф Xiaomi Redmi 7A на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37077/
55192;Шлейф Redmi Note 10 Pro на включение с отпечатком черный Orig;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/55192/
38356;Шлейф Xiaomi Redmi 9 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/38356/
40580;Шлейф Xiaomi POCO M3 на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/40580/
1118754;Шлейф Redmi 9T на отпечаток ORIG (черный);350.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1118754/
34796;Шлейф Xiaomi Redmi 4X на кнопку HOME Черная;150.0;Шлейфы на кнопки;https://05gsm.ru/catalog/34796/
37945;Шлейф Xiaomi Redmi NOTE 7 на кнопку HOME Синяя;300.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37945/
37940;Шлейф Xiaomi Redmi NOTE 8T на кнопку HOME Черная;500.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37940/
35434;Шлейф Xiaomi Redmi 5A на включение;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/35434/
3703;Шлейф Xiaomi Redmi 4 на кнопку HOME Черная;150.0;Шлейфы на кнопки;https://05gsm.ru/catalog/3703/
1118748;Шлейф Xiaomi POCO X4 PRO на включение ORIG;50.0;Шлейфы на кнопки;https://05gsm.ru/catalog/1118748/
34795;Шлейф Xiaomi Redmi 4X на кнопку HOME Gold;150.0;Шлейфы на кнопки;https://05gsm.ru/catalog/34795/
55194;Шлейф Redmi Note 10 Pro на включение с отпечатком золотой;450.0;Шлейфы на кнопки;https://05gsm.ru/catalog/55194/
37947;Шлейф Xiaomi Redmi 8 на кнопку HOME Черная;250.0;Шлейфы на кнопки;https://05gsm.ru/catalog/37947/
1211955;Шлейф Xiaomi POCO X6 5G межплатный ORIG;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/1211955/
1218077;Шлейф Xiaomi Redmi 14 Pro 5G межплатный AAA;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/1218077/
1211960;Шлейф Redmi NOTE 14 межплатный Orig;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1211960/
1211959;Шлейф Redmi NOTE 13 межплатный Orig;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1211959/
1185718;Шлейф Xiaomi Redmi NOTE 12 4G межплатный Orig;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/1185718/
1218076;Шлейф Xiaomi Redmi 14 Pro 4G межплатный AAA;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1218076/
1119780;Шлейф Redmi NOTE 11 / NOTE 11 Pro 4G / NOTE 12 Pro 4G межплатный LCD Orig;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119780/
1159636;Шлейф Xiaomi POCO X2 межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1159636/
38361;Шлейф Xiaomi Mi 9 LITE межплатный SUB;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/38361/
1176813;Шлейф Redmi NOTE 10 PRO межплатный Orig;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1176813/
1119367;Шлейф Xiaomi Redmi NOTE 12 4G межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119367/
1119359;Шлейф Redmi NOTE 8 / NOTE 8T межплатный ORIG;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119359/
38390;Шлейф Xiaomi Redmi NOTE 9S / NOTE 9 PRO межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/38390/
1118757;Шлейф Redmi NOTE 11 5G / POCO M4 Pro 5G межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1118757/
40578;Шлейф Redmi NOTE 10 4G / Poco M5S межплатный SUB ORIG;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/40578/
40843;Шлейф Xiaomi POCO M3 межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/40843/
39132;Шлейф Xiaomi POCO X3 / X3 PRO межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/39132/
40765;Шлейф Redmi NOTE 11 / Note 11S / POCO M4 Pro межплатный Orig;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/40765/
1118745;Шлейф Xiaomi Mi 11 Lite межплатный ORIG;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/1118745/
36005;Шлейф Xiaomi POCO F1 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/36005/
1159637;Шлейф Xiaomi POCO X3 / X3 PRO межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/1159637/
34930;Шлейф Xiaomi Mi A1 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34930/
38365;Шлейф Xiaomi Mi A3 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/38365/
37495;Шлейф Xiaomi Mi MiX 2S межплатный;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/37495/
37528;Шлейф Xiaomi Mi 9T межплатный заряд;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37528/
37526;Шлейф Xiaomi Mi 9 SE межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37526/
34949;Шлейф Xiaomi Redmi 3 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34949/
40961;Шлейф Xiaomi POCO F3 межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/40961/
37524;Шлейф Xiaomi Mi MAX 2 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37524/
34931;Шлейф Xiaomi Mi 4i межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34931/
37804;Шлейф Xiaomi Redmi 8 / 8A межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37804/
34932;Шлейф Xiaomi Redmi 5 PLUS межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/34932/
1119349;Шлейф Xiaomi Mi 12X межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119349/
1119346;Шлейф Xiaomi Mi 12 межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119346/
1119352;Шлейф Xiaomi POCO F4 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119352/
37501;Шлейф Xiaomi Mi MAX 3 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37501/
34947;Шлейф Xiaomi Redmi 4A межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34947/
36004;Шлейф Xiaomi Mi 8 SE межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/36004/
36655;Шлейф Xiaomi Redmi NOTE 7 межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/36655/
37484;Шлейф Xiaomi Redmi NOTE 8 PRO межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37484/
37488;Шлейф Xiaomi Redmi NOTE 8 / NOTE 8T межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/37488/
34945;Шлейф Xiaomi Redmi 4X межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34945/
37530;Шлейф Xiaomi Mi 9 межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/37530/
1119368;Шлейф Redmi NOTE 12 5G / Poco X5 5G межплатный;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119368/
36782;Шлейф Xiaomi Redmi 6 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/36782/
1162161;Шлейф Xiaomi Redmi NOTE 9S / NOTE 9 PRO межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1162161/
40333;Шлейф Redmi NOTE 10 4G межплатный LCD org;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/40333/
34929;Шлейф Xiaomi Mi 4C межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34929/
40846;Шлейф Xiaomi Redmi NOTE 8 PRO межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/40846/
38393;Шлейф Xiaomi Redmi NOTE 9 межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/38393/
34948;Шлейф Xiaomi Redmi NOTE 5 межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/34948/
37878;Шлейф Xiaomi Mi PLAY межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/37878/
37065;Шлейф Xiaomi Redmi 7A межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/37065/
38357;Шлейф Xiaomi Redmi 9 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/38357/
34946;Шлейф Xiaomi Redmi 5A межплатный;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/34946/
36001;Шлейф Xiaomi Mi A2 межплатный ORIG;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/36001/
38387;Шлейф Xiaomi Redmi NOTE 9 PRO межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/38387/
55235;Шлейф Xiaomi Redmi NOTE 11 5G / POCO M4 Pro 5G межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/55235/
36754;Шлейф Xiaomi Redmi 7 межплатный ORIG;100.0;Шлейфы межплатные;https://05gsm.ru/catalog/36754/
40764;Шлейф Xiaomi Redmi NOTE 11 PRO межплатный Orig;200.0;Шлейфы межплатные;https://05gsm.ru/catalog/40764/
34951;Шлейф Xiaomi Redmi PRO межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34951/
55195;Шлейф Xiaomi Redmi NOTE 11 PRO 5G межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/55195/
34933;Шлейф Xiaomi Redmi 4 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/34933/
1119362;Шлейф Xiaomi Redmi NOTE 9 межплатный;150.0;Шлейфы межплатные;https://05gsm.ru/catalog/1119362/
1181727;Дисплей Google Pixel 6 Pro;3500.0;Дисплеи Google;https://05gsm.ru/catalog/1181727/
1159590;Дисплей iPad Pro 12.9 (2017) черный комплект ориг (A1671);22000.0;Дисплеи iPad;https://05gsm.ru/catalog/1159590/
3937;Дисплей iPad 3/4 оригинал (A1416/A1403/A1430/A1458/A1459/A1460);2000.0;Дисплеи iPad;https://05gsm.ru/catalog/3937/
1118187;Дисплей iPad Air 5 оригинал (A2588 / A2589);6900.0;Дисплеи iPad;https://05gsm.ru/catalog/1118187/
3936;Дисплей iPad 2 оригинал (A1395/A1396/A1397);2000.0;Дисплеи iPad;https://05gsm.ru/catalog/3936/
34471;Дисплей iPad Pro 10.5 белый комплект ориг (A1701/A1709);7500.0;Дисплеи iPad;https://05gsm.ru/catalog/34471/
34474;Дисплей iPad Pro 12.9 (2015) черный комплект ориг (A1584/A1652/A1632/A1281);11900.0;Дисплеи iPad;https://05gsm.ru/catalog/34474/
35408;Дисплей iPad Pro 9.7 черный комплект ориг (A1673/A1674/A1675);6300.0;Дисплеи iPad;https://05gsm.ru/catalog/35408/
1119270;Дисплей iPad 2022 10.9 (A2696);9900.0;Дисплеи iPad;https://05gsm.ru/catalog/1119270/
1118662;Дисплей iPad Pro 12.9 (2018) черный комплект ориг (A1876/A1983/A2014/A1895);11900.0;Дисплеи iPad;https://05gsm.ru/catalog/1118662/
34472;Дисплей iPad Pro 10.5 черный комплект ориг (A1701/A1709);6500.0;Дисплеи iPad;https://05gsm.ru/catalog/34472/
34469;Дисплей iPad Mini 4 белый комплект ориг (A1538/A1550);4700.0;Дисплеи iPad;https://05gsm.ru/catalog/34469/
3938;Дисплей iPad 5 / Air 2018 оригинал (A1474/A1475/A1476/A1822/A1823);4300.0;Дисплеи iPad;https://05gsm.ru/catalog/3938/
3940;Дисплей iPad 6 Air2 черный комплект (A1566/A1567) ориг;6500.0;Дисплеи iPad;https://05gsm.ru/catalog/3940/
34473;Дисплей iPad Pro 12.9 белый комплект ориг GEN.1 (A1584/A1652 );13000.0;Дисплеи iPad;https://05gsm.ru/catalog/34473/
3939;Дисплей iPad 6 Air2 белый комплект (A1566/A1567) ориг;6500.0;Дисплеи iPad;https://05gsm.ru/catalog/3939/
3943;Дисплей iPad Mini 3  (A1599/A1600/A1601);2200.0;Дисплеи iPad;https://05gsm.ru/catalog/3943/
34470;Дисплей iPad Mini 4 черный комплект ориг (A1538/A1550);4700.0;Дисплеи iPad;https://05gsm.ru/catalog/34470/
3941;Дисплей iPad Mini / Texet TM-7853  (A1432/A1454/A1455);1900.0;Дисплеи iPad;https://05gsm.ru/catalog/3941/
35409;Дисплей iPad Pro 9.7 белый комплект ориг (A1673/A1674/A1675);7700.0;Дисплеи iPad;https://05gsm.ru/catalog/35409/
39137;"Дисплей iPhone 11 (Снятый оригинал; лёгкая полировка)";3300.0;Снятые;https://05gsm.ru/catalog/39137/
1193143;"Дисплей iPhone 15 Pro Max (Снятый оригинал; без полировки)";26900.0;Снятые;https://05gsm.ru/catalog/1193143/
1219710;"Дисплей iPhone 12/12 Pro (Снятый оригинал; лёгкая полировка; с датчиком)";6500.0;Снятые;https://05gsm.ru/catalog/1219710/
1119793;"Дисплей iPhone 15 Pro (Снятый оригинал; лёгкая полировка)";23100.0;Снятые;https://05gsm.ru/catalog/1119793/
1220797;"Дисплей iPhone 12 Mini (Снятый оригинал; лёгкая полировка; с датчиком)";5900.0;Снятые;https://05gsm.ru/catalog/1220797/
1220801;"Дисплей iPhone 15 Pro (Снятый оригинал; лёгкая полировка; с датчиком)";0.0;Снятые;https://05gsm.ru/catalog/1220801/
1220470;"Дисплей iPhone 13 (Снятый оригинал; лёгкая полировка; с датчиком)";7600.0;Снятые;https://05gsm.ru/catalog/1220470/
38459;"Дисплей iPhone 12/12 Pro (Снятый оригинал; лёгкая полировка)";6000.0;Снятые;https://05gsm.ru/catalog/38459/
39647;"Дисплей iPhone 13 Pro Max (Снятый оригинал; лёгкая полировка)";16500.0;Снятые;https://05gsm.ru/catalog/39647/
54965;"Дисплей iPhone 14 Pro Max (Снятый оригинал; лёгкая полировка)";30000.0;Снятые;https://05gsm.ru/catalog/54965/
1220799;"Дисплей iPhone 13 Pro Max (Снятый оригинал; лёгкая полировка; с датчиком)";15500.0;Снятые;https://05gsm.ru/catalog/1220799/
1193142;"Дисплей iPhone 15 Pro (Снятый оригинал; без полировки)";25000.0;Снятые;https://05gsm.ru/catalog/1193142/
1220800;"Дисплей iPhone 14 Plus (Снятый оригинал; лёгкая полировка; с датчиком)";12000.0;Снятые;https://05gsm.ru/catalog/1220800/
1220471;"Дисплей iPhone 13 Pro (Снятый оригинал; лёгкая полировка; с датчиком)";12000.0;Снятые;https://05gsm.ru/catalog/1220471/
54961;"Дисплей iPhone 14 Pro (Снятый оригинал; лёгкая полировка)";18000.0;Снятые;https://05gsm.ru/catalog/54961/
1119794;"Дисплей iPhone 15 Pro Max (Снятый оригинал; лёгкая полировка)";32500.0;Снятые;https://05gsm.ru/catalog/1119794/
1119792;"Дисплей iPhone 15 (Снятый оригинал; лёгкая полировка)";14500.0;Снятые;https://05gsm.ru/catalog/1119792/
40545;"Дисплей iPhone 13 (Снятый оригинал; лёгкая полировка)";6000.0;Снятые;https://05gsm.ru/catalog/40545/
1220798;"Дисплей iPhone 12 Pro Max (Снятый оригинал; лёгкая полировка; с датчиком)";12500.0;Снятые;https://05gsm.ru/catalog/1220798/
1159623;"Дисплей iPhone 15 Plus (Снятый оригинал; лёгкая полировка)";20000.0;Снятые;https://05gsm.ru/catalog/1159623/
1159621;"Дисплей iPhone 14 Plus (Снятый оригинал; лёгкая полировка)";11000.0;Снятые;https://05gsm.ru/catalog/1159621/
37286;"Дисплей iPhone 11 Pro Max (Снятый оригинал; лёгкая полировка)";7500.0;Снятые;https://05gsm.ru/catalog/37286/
36176;Дисплей iPhone XR (Снятый оригинал);2800.0;Снятые;https://05gsm.ru/catalog/36176/
39103;"Дисплей iPhone 12 Pro Max (Снятый оригинал; лёгкая полировка)";12500.0;Снятые;https://05gsm.ru/catalog/39103/
38460;"Дисплей iPhone 12 Mini (Снятый оригинал; лёгкая полировка)";5900.0;Снятые;https://05gsm.ru/catalog/38460/
39646;"Дисплей iPhone 13 Mini (Снятый оригинал; лёгкая полировка)";9000.0;Снятые;https://05gsm.ru/catalog/39646/
1119417;"Дисплей iPhone 14 Pro Max (Снятый оригинал; без полировки)";25000.0;Снятые;https://05gsm.ru/catalog/1119417/
39645;"Дисплей iPhone 13 Pro (Снятый оригинал; лёгкая полировка)";11000.0;Снятые;https://05gsm.ru/catalog/39645/
54960;"Дисплей iPhone 14 (Снятый оригинал; лёгкая полировка)";8500.0;Снятые;https://05gsm.ru/catalog/54960/
37287;"Дисплей iPhone 11 Pro (Снятый оригинал; лёгкая полировка)";5800.0;Снятые;https://05gsm.ru/catalog/37287/
34411;Дисплей iPhone X (Снятый оригинал);4500.0;Снятые;https://05gsm.ru/catalog/34411/
35336;Дисплей iPhone XS Max (Снятый оригинал);5500.0;Снятые;https://05gsm.ru/catalog/35336/
35335;Дисплей iPhone XS (Снятый оригинал);5000.0;Снятые;https://05gsm.ru/catalog/35335/
4032;"Дисплей iPhone 6S Plus (Снятый оригинал; черный)";3000.0;Снятые;https://05gsm.ru/catalog/4032/
4020;"Дисплей iPhone 6 Plus (Снятый оригинал; белый)";2000.0;Снятые;https://05gsm.ru/catalog/4020/
4018;"Дисплей iPhone 6 Plus (Оригинал; белый)";1900.0;Снятые;https://05gsm.ru/catalog/4018/
4021;"Дисплей iPhone 6 Plus (Снятый оригинал; черный)";2000.0;Снятые;https://05gsm.ru/catalog/4021/
4031;"Дисплей iPhone 6S Plus (Оригинал; черный)";2800.0;Снятые;https://05gsm.ru/catalog/4031/
